timestamp,level,cmdb_id,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46
1652032391,pod,shippingservice-1,Kubernetes Container CPU Load,shippingservice-1:0.6905149063944521,currencyservice2-0:0.4034718763159604,productcatalogservice-0:0.3597364486902641,productcatalogservice2-0:0.34920812201430196,recommendationservice2-0:0.34479221493050677,cartservice-0:0.32938279275833354,paymentservice-2:0.32624212931819224,frontend-0:0.3261397522257892,emailservice-0:0.3151546998078563,emailservice2-0:0.3129934276514965,cartservice-2:0.30944717748147643,currencyservice-2:0.30795684896077485,cartservice2-0:0.30657878921911336,recommendationservice-1:0.2876909446936994,paymentservice-0:0.2822260318513009,currencyservice-0:0.2759664291280611,cartservice-1:0.2748068183759468,adservice-0:0.27416835977538867,adservice-1:0.27221423636011244,emailservice-2:0.2659297457151803,shippingservice-0:0.26131296467478343,emailservice-1:0.2544009193875561,productcatalogservice-1:0.25306000698560677,frontend-2:0.24654510632408413,currencyservice-1:0.23121719838499677,recommendationservice-2:0.22600453616354496,recommendationservice-0:0.2191734693543064,adservice-2:0.20921171748129294,checkoutservice-0:0.20284706599866154,productcatalogservice-2:0.20128952544133316,shippingservice-2:0.1989576594463864,paymentservice-1:0.1967616344498845,paymentservice2-0:0.18538118536889878,checkoutservice-1:0.17675892212122346,checkoutservice-2:0.16199479290804641,checkoutservice2-0:0.1592543447966799,frontend-1:0.14726082899229553,frontend2-0:0.1377027830118933,shippingservice2-0:0.12042946611382094,adservice2-0:0.1035335742432742,node-2:0.03280373960722966,node-4:0.027380293229134545,node-5:0.0236816250017946,node-3:0.022508056211395608,node-1:0.01723596361502117,node-6:0.007308311311716956
1652034858,service,frontend,Kubernetes Container Network Packet Loss,frontend-1:0.6536500409539311,frontend-0:0.6397563589069114,frontend-2:0.48313067389870695,frontend2-0:0.48172546232109936,emailservice-2:0.3986771830545403,emailservice-1:0.3884097061384919,emailservice-0:0.3828688349095753,adservice-0:0.3704650262152356,productcatalogservice2-0:0.36531735753414507,paymentservice-2:0.3582744576688333,paymentservice-0:0.35507327038123143,paymentservice-1:0.3504192833307078,emailservice2-0:0.3483182846637543,productcatalogservice-2:0.33713599796654076,currencyservice2-0:0.32445756703701284,currencyservice-2:0.3198499506753532,currencyservice-0:0.31594276611663846,productcatalogservice-1:0.31323027319503666,productcatalogservice-0:0.3047275067497131,recommendationservice-2:0.30322802371341057,recommendationservice-0:0.30061955233011034,currencyservice-1:0.298350224080654,cartservice2-0:0.292029928690661,adservice2-0:0.2833439882119113,shippingservice-2:0.2809347924131265,checkoutservice-2:0.27197237842991945,recommendationservice-1:0.2671951705733609,shippingservice-0:0.263235330857073,adservice-1:0.26085633546047843,checkoutservice-1:0.2597821593768552,checkoutservice-0:0.2552038977316036,cartservice-1:0.25375446154112113,cartservice-0:0.2524081660303363,recommendationservice2-0:0.24720573183461206,shippingservice-1:0.24294019682894685,checkoutservice2-0:0.2323503450106483,adservice-2:0.23164566970878706,cartservice-2:0.22450874560443046,paymentservice2-0:0.20472408932919448,shippingservice2-0:0.20341210899268322,node-6:0.006466704951569272,node-4:4.2487774485458284e-05,node-3:3.454590145877668e-05,node-2:3.1803669778906044e-05,node-1:2.7642848277746132e-05,node-5:3.101282676418051e-06
1652035716,node,node-5,Node CPU Failure,node-5:0.6152492355963036,frontend-0:0.37826885219738715,currencyservice2-0:0.35638042885879134,currencyservice-1:0.29913448019617644,currencyservice-0:0.2985358847395027,productcatalogservice2-0:0.2881883394509888,productcatalogservice-0:0.278528740620998,cartservice2-0:0.26460611434789333,cartservice-1:0.26301639411193817,emailservice-2:0.2535785792757628,paymentservice-0:0.24908806102979086,frontend-2:0.24534041369795814,currencyservice-2:0.2420751076499178,shippingservice-2:0.23672488422657298,node-6:0.23423158146073594,productcatalogservice-2:0.2327971486270457,shippingservice-0:0.228609933633402,recommendationservice-1:0.2272980861073002,emailservice-1:0.22579730382288074,emailservice2-0:0.2251559529971625,paymentservice-1:0.22340022475770052,node-4:0.2233239373506356,productcatalogservice-1:0.22297232565744074,checkoutservice-0:0.22195636171390828,frontend2-0:0.21921405425407636,recommendationservice-0:0.21914076527357298,cartservice-0:0.21002514783126078,checkoutservice-1:0.20914964958264792,adservice-1:0.2051732757073331,node-2:0.20412355358082848,shippingservice2-0:0.2039556237236011,paymentservice2-0:0.1941949531043411,recommendationservice2-0:0.19129153659410356,node-3:0.19037305397697388,adservice-2:0.1902669708618698,paymentservice-2:0.18815309162267294,cartservice-2:0.18455020366331878,shippingservice-1:0.17817507515392095,emailservice-0:0.17670015555248697,checkoutservice-2:0.17576119426406275,frontend-1:0.17352358987040126,checkoutservice2-0:0.16211347863819575,adservice2-0:0.14475784022744298,recommendationservice-2:0.14447194907304128,node-1:0.14358004880796424,adservice-0:0.13079477870336872
1652044466,pod,shippingservice-1,Kubernetes Container CPU Load,shippingservice-1:0.6121505013143916,checkoutservice2-0:0.5271251929580031,frontend2-0:0.47890924904679477,checkoutservice-2:0.4315136337746279,currencyservice-1:0.42761802612130656,currencyservice2-0:0.42046441286971903,productcatalogservice-1:0.41318824727239867,frontend-2:0.40942608989103224,productcatalogservice-2:0.4060258900085994,shippingservice2-0:0.4047188091428901,checkoutservice-1:0.40248653226210895,checkoutservice-0:0.37785986045965037,frontend-0:0.3777146764677517,cartservice-1:0.36874678380229725,adservice2-0:0.3639329944147846,recommendationservice-0:0.3638043763661516,currencyservice-2:0.3609696817918066,productcatalogservice-0:0.35733488347201564,shippingservice-2:0.33331386558863113,cartservice-2:0.33324864523420444,cartservice-0:0.3313852714175592,adservice-2:0.33047071183996574,paymentservice2-0:0.3262012810697181,currencyservice-0:0.3216539355350485,adservice-0:0.3208743688156341,emailservice-2:0.3147741506310842,paymentservice-0:0.3070038719291577,paymentservice-2:0.3066691985976752,frontend-1:0.30118149676029043,paymentservice-1:0.29723434212766275,recommendationservice-2:0.2908604902017701,recommendationservice-1:0.2883586123785953,cartservice2-0:0.26751991548489396,emailservice-0:0.26131577464894434,adservice-1:0.2528066395828672,emailservice-1:0.24347371257802364,shippingservice-0:0.2419853911432733,recommendationservice2-0:0.22690906597334473,emailservice2-0:0.21208166346041046,productcatalogservice2-0:0.17292970578994737,node-6:0.022436324111324204,node-2:0.020837740604176314,node-5:0.017260893030460772,node-4:0.011255534521960429,node-3:0.008279548440550328,node-1:0.007363600317102648
1652046023,service,emailservice,Kubernetes Container Write I/O Load,emailservice-0:0.6388671952485178,emailservice-1:0.6272600957034017,emailservice2-0:0.61770308319164,emailservice-2:0.612362242731935,checkoutservice-2:0.5649174138417649,recommendationservice-0:0.49585900087823154,adservice2-0:0.48748922189551996,paymentservice-0:0.4827408698774143,frontend-1:0.46965409327992697,frontend2-0:0.4666519473808665,shippingservice2-0:0.4460298444144775,shippingservice-0:0.44133987382589296,checkoutservice-0:0.4395959894697506,cartservice-2:0.4297536198668998,shippingservice-2:0.42620792553404646,checkoutservice-1:0.4252526105690752,checkoutservice2-0:0.4251135323186948,currencyservice-1:0.41500552378334027,recommendationservice-1:0.4106645362025097,productcatalogservice-2:0.40855029418822036,frontend-0:0.4077472231839785,currencyservice-2:0.4018143521150966,productcatalogservice-0:0.40034967238173147,cartservice-1:0.3916586164140537,adservice-0:0.37904890784871165,currencyservice2-0:0.37139677606807214,productcatalogservice2-0:0.3662504238988589,adservice-2:0.3595415427786531,currencyservice-0:0.3591884501207496,frontend-2:0.35414322813089544,productcatalogservice-1:0.3455747943327096,paymentservice2-0:0.332062722871026,adservice-1:0.33134912296742464,cartservice2-0:0.33003239060162576,paymentservice-2:0.32575407824621777,recommendationservice-2:0.3138488272036268,paymentservice-1:0.28630587208929476,recommendationservice2-0:0.2671733309448894,cartservice-0:0.21213268774179836,shippingservice-1:0.16578989904448146,node-6:0.04880899435010874,node-1:0.026116133937561598,node-3:0.01873513969455717,node-2:0.018207294010849084,node-5:0.015116848117617779,node-4:0.009056630997436248
1652047629,service,recommendationservice,Kubernetes Container Memory Load,recommendationservice-1:0.6568108488151211,recommendationservice2-0:0.6088813066553064,recommendationservice-0:0.5866978335455456,recommendationservice-2:0.5626246873230174,productcatalogservice2-0:0.48625548415618036,frontend-1:0.465599055060822,frontend2-0:0.44922585478140453,checkoutservice-2:0.4417755734065663,checkoutservice2-0:0.4095884767110903,currencyservice2-0:0.3984167604534435,frontend-2:0.3957150640314871,adservice-2:0.39172970435055626,adservice2-0:0.3791225941071435,shippingservice-0:0.34925001014227147,cartservice-2:0.34764688208307487,checkoutservice-1:0.3419387411713011,adservice-1:0.320744533352091,cartservice-1:0.31473643253038003,shippingservice2-0:0.30410216199661905,adservice-0:0.3005630329569834,frontend-0:0.29775064905246706,shippingservice-1:0.2835808829992526,cartservice2-0:0.281921206989091,cartservice-0:0.27819967002104556,shippingservice-2:0.2766028949886981,currencyservice-2:0.26929838936332945,paymentservice-0:0.2654720383359468,paymentservice-2:0.25162082051313395,productcatalogservice-1:0.22857189110857104,checkoutservice-0:0.21267012203535887,currencyservice-0:0.18130128371717422,currencyservice-1:0.1672038278734407,paymentservice2-0:0.16359030332997668,paymentservice-1:0.16201538184089356,productcatalogservice-2:0.14953584145473103,productcatalogservice-0:0.12965025164560764,node-3:0.10575956866522383,node-4:0.09851174833469832,node-5:0.08070697753208589,node-2:0.07993970030879582,emailservice2-0:0.07972400649531762,emailservice-2:0.0767003644327436,emailservice-1:0.07632831293028443,emailservice-0:0.0749037473323338,node-1:0.06655075855562877,node-6:0.03736529359166571
1652049367,service,productcatalogservice,Kubernetes Container Network Packet Loss,currencyservice-0:0.6201374492489179,shippingservice-2:0.5841683997706774,paymentservice-0:0.5823817007380946,paymentservice-2:0.577741682362518,productcatalogservice-1:0.5769128498647448,productcatalogservice-0:0.576447670102202,shippingservice-1:0.572447723395784,checkoutservice2-0:0.5627552153655465,checkoutservice-0:0.5619315248237601,cartservice-0:0.5417080642082444,checkoutservice-2:0.5404887261883722,checkoutservice-1:0.5398657170821666,currencyservice-2:0.5361333146488746,currencyservice-1:0.5272292536844402,productcatalogservice-2:0.5234992564543958,emailservice-0:0.5220791164367502,adservice-2:0.5050231681628511,paymentservice-1:0.5047969796159881,shippingservice-0:0.4946729657567148,shippingservice2-0:0.48875323592470304,cartservice-2:0.48820249466209636,paymentservice2-0:0.48601059616348236,cartservice-1:0.4851126142197178,emailservice-2:0.47959237464827215,emailservice-1:0.47504151250344395,cartservice2-0:0.44478100013446403,emailservice2-0:0.4260346988163806,productcatalogservice2-0:0.380606123354377,frontend2-0:0.3633228958334682,frontend-0:0.3575034918831171,frontend-2:0.3553708123491876,adservice-1:0.3552627788393777,recommendationservice2-0:0.3492239742216663,adservice2-0:0.3491116259982807,recommendationservice-1:0.340496813114265,recommendationservice-2:0.3327647268144613,frontend-1:0.31133216082829224,currencyservice2-0:0.30595408108767624,adservice-0:0.30231763433196485,recommendationservice-0:0.29955287796245017,node-6:0.01195652555130114,node-5:0.011496889792658865,node-1:0.00806920625763336,node-4:0.002808093308209263,node-2:0.0027202549802908225,node-3:0.002391101603245767
1652051200,pod,recommendationservice-2,Kubernetes Container Memory Load,recommendationservice-2:0.4171644053898124,checkoutservice-0:0.34920465448328475,checkoutservice-1:0.3417968088542216,frontend2-0:0.30450186775687194,productcatalogservice-1:0.29731709576034465,adservice-1:0.29579134983216787,adservice2-0:0.2859812420456653,cartservice-1:0.2854664411191566,shippingservice2-0:0.2808460987833484,frontend-2:0.27834365487261786,currencyservice-2:0.2766817908566955,cartservice-2:0.2761655499160611,currencyservice-0:0.27488866671692636,cartservice2-0:0.26865944437398476,checkoutservice2-0:0.26616674421268416,productcatalogservice2-0:0.2603980206177713,shippingservice-1:0.25891747560322165,checkoutservice-2:0.257013312548202,adservice-0:0.2558034437431907,paymentservice-2:0.2510326956312873,frontend-0:0.2256358065694988,cartservice-0:0.22391590822717733,adservice-2:0.2218766863844774,recommendationservice-0:0.21901803708078815,paymentservice-0:0.21897195784387616,node-1:0.21877649395768503,emailservice2-0:0.2158012683360051,productcatalogservice-2:0.21115424354917564,shippingservice-0:0.19956051490812665,paymentservice-1:0.17657865882376825,shippingservice-2:0.1765718087848239,frontend-1:0.17487632170197343,productcatalogservice-0:0.17069991160139297,node-6:0.16581600673154367,currencyservice-1:0.16545535199287162,currencyservice2-0:0.1608354833629602,node-2:0.15713294131014402,emailservice-1:0.1550138373339542,paymentservice2-0:0.1544516380411056,node-4:0.1406724962898297,recommendationservice2-0:0.13901307189143638,node-5:0.1354409647096437,emailservice-0:0.13534535670323097,recommendationservice-1:0.13035936001446033,node-3:0.08753485871783094,emailservice-2:0.0796499916821947
1652052222,service,emailservice,Kubernetes Container Memory Load,currencyservice2-0:0.5344548834138289,emailservice-0:0.5148212485449922,adservice-1:0.5106281656287841,emailservice2-0:0.4869633640123318,currencyservice-0:0.46817537125062997,cartservice-2:0.4353707000716758,frontend2-0:0.4325997784927223,emailservice-1:0.424873240811011,adservice2-0:0.4227511535652573,cartservice2-0:0.4158463098441218,shippingservice2-0:0.4152772710287144,checkoutservice-2:0.41406665551568556,productcatalogservice2-0:0.4101801103859803,paymentservice-2:0.4085040690499057,adservice-2:0.3988333069004628,emailservice-2:0.39882095426925335,frontend-1:0.39650321838976726,cartservice-1:0.37955503758494663,adservice-0:0.34156834168783695,cartservice-0:0.3404169729894744,frontend-0:0.34029893420341945,productcatalogservice-1:0.3386370617519878,checkoutservice-0:0.33652030910621056,paymentservice-1:0.33153117604225774,currencyservice-2:0.3163276864697556,paymentservice-0:0.3160340577875102,checkoutservice2-0:0.31045728127185124,currencyservice-1:0.2954381654213121,productcatalogservice-2:0.29429649568156985,shippingservice-1:0.2810534905125361,shippingservice-2:0.2715320367148833,shippingservice-0:0.2687246577722225,recommendationservice2-0:0.2592811806337169,paymentservice2-0:0.2565747586237887,checkoutservice-1:0.2559512557144877,frontend-2:0.24769503696589754,recommendationservice-0:0.19117838825132052,recommendationservice-2:0.18566412524642492,productcatalogservice-0:0.18476363191043718,recommendationservice-1:0.1655451819850107,node-6:0.000606664356383756,node-3:2.364734192059455e-05,node-1:1.374573865289417e-05,node-2:9.915130463220221e-06,node-4:8.625036965192927e-06,node-5:2.805410846386312e-06
1652053117,node,node-3,Node Disk Space Consumption,node-3:0.5474452589268924,productcatalogservice-0:0.38054017359049813,adservice-2:0.3732337726613088,checkoutservice-2:0.3508036744400476,productcatalogservice-1:0.34957140911702994,currencyservice-0:0.3485133317822177,frontend-2:0.3444345034554493,adservice2-0:0.33618351336384644,cartservice2-0:0.3351245456473991,paymentservice2-0:0.327589372731018,productcatalogservice-2:0.3175565933890858,paymentservice-1:0.3141173364576146,node-2:0.31363529960187425,frontend-1:0.3124698440264759,shippingservice-2:0.3105768786555847,currencyservice-1:0.31001850607725606,cartservice-2:0.29889055030598194,node-6:0.2957000364563616,recommendationservice2-0:0.29156836076304155,currencyservice2-0:0.2895624804605272,recommendationservice-0:0.2894043672858039,paymentservice-2:0.28227900924688804,adservice-0:0.280515548177076,checkoutservice-0:0.278857673159767,cartservice-1:0.27105476568535697,recommendationservice-1:0.26901878236490145,currencyservice-2:0.26729782220308845,frontend2-0:0.2654564246570336,frontend-0:0.26257821620965854,node-1:0.26056449331225523,cartservice-0:0.2587067513931623,paymentservice-0:0.250494166755964,emailservice2-0:0.23101735334572351,node-4:0.2306519098752239,adservice-1:0.22840138744106475,checkoutservice2-0:0.22214670492480537,emailservice-1:0.2184408161802869,node-5:0.21496606932999793,productcatalogservice2-0:0.20239076275503387,shippingservice-0:0.19453973666988975,recommendationservice-2:0.19447990751689737,emailservice-0:0.19054758422222895,shippingservice2-0:0.18178150942395652,shippingservice-1:0.17631541689719274,checkoutservice-1:0.1667425474716696,emailservice-2:0.1513662696870711
1652055279,pod,shippingservice-0,Kubernetes Container Network Resource Packet Duplication,checkoutservice-0:0.5950694450197733,productcatalogservice2-0:0.5548714194358125,checkoutservice-2:0.4667205851442813,currencyservice-0:0.424840638124863,currencyservice2-0:0.40081793990869063,checkoutservice-1:0.3989564740608797,checkoutservice2-0:0.398735366057783,shippingservice-0:0.37758123352014267,frontend2-0:0.3172014490285496,paymentservice-0:0.31303850969565583,cartservice-0:0.30678923540586567,cartservice-1:0.30410749884936555,currencyservice-1:0.2972348674709164,shippingservice2-0:0.29686861429738304,cartservice2-0:0.29162096798014187,shippingservice-2:0.2678276766811923,currencyservice-2:0.2634053481419876,adservice2-0:0.25628541063933835,recommendationservice2-0:0.2536661080403492,productcatalogservice-2:0.2517466957671995,recommendationservice-0:0.23050032612335936,cartservice-2:0.22877470133025868,adservice-2:0.2265034287783656,frontend-1:0.22404220584611892,frontend-2:0.2225545990924145,shippingservice-1:0.22058049817426417,emailservice-1:0.21735831853053678,productcatalogservice-1:0.21678047383136426,paymentservice-2:0.2107770707478319,paymentservice-1:0.2099141920758316,adservice-0:0.20665929752633572,adservice-1:0.20611942215000015,emailservice-2:0.20537029068576493,emailservice2-0:0.20357871186633278,frontend-0:0.20170977781573876,emailservice-0:0.19584693143415902,recommendationservice-2:0.18994644808570063,recommendationservice-1:0.1889091740889688,productcatalogservice-0:0.17183795124868353,paymentservice2-0:0.12137761105581783,node-3:0.09233549337796983,node-5:0.08367424919315454,node-1:0.0762074602018969,node-2:0.06263717668977824,node-4:0.06249090557949963,node-6:0.0570269663734051
1652056357,node,node-3,Node CPU Failure,node-3:0.349977736934519,productcatalogservice2-0:0.31238344262123235,frontend2-0:0.3051412774980908,frontend-1:0.29044268580895644,frontend-0:0.27910238200391246,checkoutservice-0:0.27868434514218904,paymentservice-1:0.2615273355456646,productcatalogservice-2:0.22949340610219812,cartservice-2:0.215100448586918,recommendationservice2-0:0.21264736941342632,recommendationservice-0:0.20991730262567118,productcatalogservice-1:0.2037269953756119,currencyservice2-0:0.20017596803883084,cartservice-1:0.19550193806202076,checkoutservice-2:0.19345771479622278,paymentservice2-0:0.17346995014766653,shippingservice-2:0.17303024717875895,checkoutservice-1:0.1727861962435405,node-4:0.17070476008224142,checkoutservice2-0:0.16785794915133023,node-2:0.164701579357442,adservice-2:0.15190707724330232,currencyservice-0:0.14809204356235234,currencyservice-1:0.1415328031860356,frontend-2:0.13993233203879876,node-1:0.13116844505829034,currencyservice-2:0.12775885012624608,adservice-0:0.1263709515652932,shippingservice-0:0.12540729259817748,cartservice-0:0.12325597629924291,adservice2-0:0.12116617383741884,recommendationservice-2:0.11485898425611,productcatalogservice-0:0.11441758957455016,cartservice2-0:0.11374917941039653,node-6:0.11229603691252014,shippingservice-1:0.11188985620958125,paymentservice-2:0.10498453202634189,shippingservice2-0:0.1044068759757374,recommendationservice-1:0.1037447714994938,node-5:0.10311358841058926,emailservice-1:0.1008082808380113,emailservice2-0:0.09893582055207358,emailservice-2:0.09373671592409479,adservice-1:0.09343370019587877,emailservice-0:0.09094281052545873,paymentservice-0:0.08884367312430402
1652058023,node,node-1,Node Disk Space Consumption,node-1:0.5222022170919187,node-2:0.4762835294690573,node-5:0.43060138419092625,node-4:0.40264761958174816,node-3:0.39552694283968987,node-6:0.2925530349209792,emailservice-0:0.1749271511497501,frontend-2:0.12106788588848134,emailservice-1:0.10106606007595263,adservice2-0:0.09650398726067833,cartservice2-0:0.09073865543601216,checkoutservice-2:0.0818785599257498,emailservice-2:0.079230126454659,frontend-1:0.0792042965752508,paymentservice-1:0.07736623226891522,adservice-0:0.07687805654368153,productcatalogservice2-0:0.07433221591949384,checkoutservice-1:0.07358207343284216,frontend-0:0.07063236519947656,checkoutservice-0:0.062103668078228924,shippingservice-2:0.05950681710291129,paymentservice-2:0.05643954269885354,emailservice2-0:0.05424708870110764,adservice-1:0.05410065658404225,shippingservice-1:0.053562289135078066,paymentservice-0:0.050823765937404404,adservice-2:0.04829260386760903,shippingservice2-0:0.0469639203773294,paymentservice2-0:0.046672268129044854,productcatalogservice-0:0.044234568424745345,shippingservice-0:0.04090563873997634,productcatalogservice-2:0.040243445847940075,productcatalogservice-1:0.040181466010132304,frontend2-0:0.040059399646747325,recommendationservice-0:0.03944120802717473,recommendationservice-1:0.031219290591615396,checkoutservice2-0:0.030097479441309527,cartservice-2:0.029702359966226884,recommendationservice-2:0.028915780997132712,cartservice-0:0.028712594562897435,currencyservice-0:0.028696297600490295,recommendationservice2-0:0.02824093713415302,cartservice-1:0.02774837670770655,currencyservice-1:0.02756006904112494,currencyservice-2:0.02710248247687282,currencyservice2-0:0.023774991829957615
1652060333,pod,recommendationservice2-0,Kubernetes Container Write I/O Load,recommendationservice2-0:0.5751226388441856,productcatalogservice2-0:0.4477257402285432,frontend2-0:0.424041889902993,frontend-0:0.4071394745680394,adservice2-0:0.4055905888464633,adservice-0:0.3940120000988199,frontend-1:0.38629561736136075,checkoutservice-2:0.37907895942767394,cartservice2-0:0.36974609707828976,adservice-1:0.3689642594951437,checkoutservice2-0:0.35524759428071756,cartservice-0:0.3508115268399527,checkoutservice-1:0.34543660335561127,checkoutservice-0:0.3452851657750342,productcatalogservice-2:0.34501028737705264,frontend-2:0.32926699488409295,cartservice-2:0.32778108850123533,adservice-2:0.31673642082831505,shippingservice-0:0.29889375408433716,productcatalogservice-0:0.2916210472124385,shippingservice2-0:0.29118486822640494,emailservice-0:0.29075215005315197,productcatalogservice-1:0.2847698272208751,shippingservice-2:0.2835140304321632,emailservice2-0:0.2818417983749483,currencyservice-0:0.2816528035958627,currencyservice-1:0.27654255817270473,recommendationservice-2:0.27567837915802634,paymentservice-0:0.2753842828596375,recommendationservice-0:0.26836890498584925,currencyservice-2:0.26716596852988683,emailservice-1:0.26252535968390706,emailservice-2:0.2565389882260673,currencyservice2-0:0.25420774960296044,cartservice-1:0.2528064363157128,recommendationservice-1:0.24808263218206875,shippingservice-1:0.24343885186150116,paymentservice2-0:0.2299974838262,paymentservice-2:0.19287886188605796,paymentservice-1:0.16359300668903023,node-3:0.08164266071230779,node-2:0.04783875170013747,node-5:0.044755110287168366,node-1:0.04308979862668166,node-6:0.03352219227893035,node-4:0.023207169444414436
1652061480,service,currencyservice,Kubernetes Container CPU Load,currencyservice2-0:0.5296223583491063,currencyservice-2:0.5006239904927485,currencyservice-1:0.4974377843754826,currencyservice-0:0.4677915301779724,productcatalogservice2-0:0.46040317368348094,cartservice2-0:0.4468196256779263,checkoutservice-0:0.4196991274398593,adservice-0:0.41655848253467465,checkoutservice2-0:0.40803877709213043,adservice2-0:0.3955729768336395,frontend-0:0.3901064227603602,cartservice-0:0.38243170286474915,frontend2-0:0.3803559593133931,cartservice-2:0.37612792865151723,checkoutservice-1:0.36871373924932127,cartservice-1:0.35449146373140694,shippingservice2-0:0.35414645687625057,emailservice2-0:0.3275861641409809,recommendationservice-2:0.32720204382133855,checkoutservice-2:0.32466090057348856,adservice-1:0.3244909217266576,recommendationservice-0:0.3118824226196742,shippingservice-2:0.3035577207362328,frontend-2:0.3006189410447705,emailservice-1:0.3005836125940079,shippingservice-0:0.2926490702817914,productcatalogservice-1:0.28153235969975243,frontend-1:0.27701163571958665,shippingservice-1:0.27255896878398156,productcatalogservice-2:0.2526119644613555,emailservice-0:0.2522225713765386,emailservice-2:0.24827506904360916,recommendationservice-1:0.24787434111376977,paymentservice-0:0.22995808726582173,adservice-2:0.22677313413731165,paymentservice-2:0.22488599542095056,productcatalogservice-0:0.20546661381646497,recommendationservice2-0:0.17444815971930797,paymentservice-1:0.17331043050312162,paymentservice2-0:0.1506634421805346,node-5:0.00688278214264614,node-6:0.0066627200425065786,node-2:0.005774107621643034,node-4:0.00545305456332766,node-3:0.005239073794450546,node-1:0.004960562057451809
1652063842,service,recommendationservice,Kubernetes Container Write I/O Load,recommendationservice-2:0.8148596506113384,recommendationservice-0:0.8077405970490869,recommendationservice-1:0.7986047083534454,recommendationservice2-0:0.7040605961961971,checkoutservice-0:0.4356028485372865,checkoutservice2-0:0.4141295866419587,productcatalogservice-0:0.40954767374797424,shippingservice-0:0.4063593077343428,shippingservice2-0:0.4015489282209938,productcatalogservice-2:0.39466080441942974,frontend2-0:0.38152378119492875,cartservice-2:0.3789350510034599,adservice2-0:0.3779797451038968,currencyservice2-0:0.3651335971470737,frontend-2:0.36504974514411526,currencyservice-2:0.3648023035858999,emailservice-0:0.36093842742001353,checkoutservice-2:0.34477529253183087,adservice-1:0.3411617886539992,cartservice2-0:0.3400903454070063,checkoutservice-1:0.3359946803917318,emailservice-2:0.33496172095649057,adservice-0:0.32235817177257076,cartservice-0:0.32150691762339434,currencyservice-1:0.31864649758855595,adservice-2:0.3171474197130323,productcatalogservice-1:0.3130988644747332,paymentservice-2:0.3055456546656857,productcatalogservice2-0:0.30191562904637886,emailservice2-0:0.2863338859035455,shippingservice-2:0.2817879494080397,frontend-0:0.27223845571498123,cartservice-1:0.2588654333383917,shippingservice-1:0.2502950332017629,currencyservice-0:0.23204826970161754,emailservice-1:0.22673133258937228,paymentservice-0:0.21183646389529154,frontend-1:0.1947993847136028,paymentservice2-0:0.19185020833774113,paymentservice-1:0.14599908175849718,node-6:0.07100178181795647,node-2:0.02710194481451014,node-4:0.013416845191155794,node-1:0.011124189085011825,node-3:0.00941497148971801,node-5:0.009007334349736036
1652064977,node,node-4,Node Memory Consumption,node-4:0.702445708652336,node-5:0.32359339199307363,node-1:0.2555898625951429,node-2:0.2138816595246571,checkoutservice-0:0.21366377121974178,checkoutservice-2:0.2003605597650239,cartservice2-0:0.19383982761442742,cartservice-0:0.185637083350393,productcatalogservice2-0:0.18530292720887276,productcatalogservice-0:0.18458026921428153,node-3:0.17388806667888582,checkoutservice2-0:0.156747768924074,productcatalogservice-1:0.150082178104416,frontend-1:0.1434648240374499,recommendationservice-2:0.13923937616374074,checkoutservice-1:0.13803898419880103,recommendationservice-0:0.12576761980091353,productcatalogservice-2:0.12339225080348164,paymentservice-1:0.12099640564813662,recommendationservice-1:0.11757876069417096,frontend2-0:0.11646273152790204,node-6:0.1087964212734633,adservice-0:0.10859010558126013,adservice2-0:0.10616889070579767,adservice-1:0.0990976469630379,recommendationservice2-0:0.09583272464067256,currencyservice-1:0.09277476692234954,currencyservice-0:0.08999069222901723,adservice-2:0.08570803893056363,shippingservice-0:0.08380928836875708,emailservice-1:0.08368445019489329,currencyservice2-0:0.08271510655961618,emailservice2-0:0.08175241037958887,paymentservice-2:0.0768348023928932,emailservice-0:0.07516359392279506,shippingservice2-0:0.07080248676079248,frontend-0:0.06885579735289306,paymentservice-0:0.06654020034295607,frontend-2:0.06652574600642622,cartservice-2:0.0646221034632428,paymentservice2-0:0.06151284685533248,cartservice-1:0.06141171609975717,emailservice-2:0.05543638904391157,shippingservice-1:0.05525553831577904,currencyservice-2:0.04671309750179848,shippingservice-2:0.03490198869922687
